Code;Libellé;Médiane du niveau de vie 2015
54096;Bréhain-la-Ville;24748
54097;Bréménil;18513
54098;Brémoncourt;21399
54099;Val de Briey;20963
54100;Brin-sur-Seille;22671
54101;Brouville;18403
54102;Bruley;23071
54103;Bruville;20659
54104;Buissoncourt;23141
54105;Bulligny;22093
54106;Bures;N/A
54107;Buriville;N/A
54108;Burthecourt-aux-Chênes;25116
54109;Ceintrey;22773
54110;Cerville;23906
54111;Chaligny;21109
54112;Chambley-Bussières;20219
54113;Champenoux;23963
54114;Champey-sur-Moselle;22615
54115;Champigneulles;19904
54116;Chanteheux;21791
54117;Chaouilley;20938
54118;Charency-Vezin;20448
54119;Charey;N/A
54120;Charmes-la-Côte;20506
54121;Charmois;23619
54122;Chaudeney-sur-Moselle;21726
54123;Chavigny;21856
54124;Chazelles-sur-Albe;N/A
54125;Chenevières;19388
54126;Chenicourt;22778
54127;Chenières;24638
54128;Choloy-Ménillot;21629
54129;Cirey-sur-Vezouze;16536
54130;Clayeures;18620
54131;Clémery;23620
54132;Clérey-sur-Brenon;N/A
54133;Coincourt;19203
54134;Colmey;20156
54135;Colombey-les-Belles;19374
54136;Conflans-en-Jarnisy;19787
54137;Cons-la-Grandville;23570
54138;Cosnes-et-Romain;26609
54139;Courbesseaux;22963
54140;Courcelles;20527
54141;Coyviller;26216
54142;Crantenoy;20655
54143;Crépey;20947
54144;Crévéchamps;22682
54145;Crévic;21560
54146;Crézilles;20968
54147;Crion;N/A
54148;Croismare;20062
54149;Crusnes;22617
54150;Custines;20976
54151;Cutry;24681
54152;Damelevières;20769
54153;Dampvitoux;N/A
54154;Deneuvre;19453
54155;Deuxville;21607
54156;Diarville;20632
54157;Dieulouard;19780
54158;Dolcourt;21925
54159;Dombasle-sur-Meurthe;20212
54160;Domèvre-en-Haye;20374
54161;Domèvre-sur-Vezouze;20773
54162;Domgermain;21217
54163;Domjevin;18888
54164;Dommarie-Eulmont;N/A
54165;Dommartemont;35996
54166;Dommartin-la-Chaussée;N/A
54167;Dommartin-lès-Toul;21442
54168;Dommartin-sous-Amance;28139
54169;Domprix;N/A
54170;Domptail-en-l'Air;N/A
54171;Doncourt-lès-Conflans;22008
54172;Doncourt-lès-Longuyon;22029
54173;Drouville;19556
54174;Écrouves;21029
54175;Einvaux;20104
54176;Einville-au-Jard;19884
54177;Emberménil;19628
54178;Épiez-sur-Chiers;22504
54179;Éply;22528
54180;Erbéviller-sur-Amezule;N/A
54181;Errouville;21697
54182;Essey-et-Maizerais;20914
54183;Essey-la-Côte;N/A
54184;Essey-lès-Nancy;20997
54185;Étreval;N/A
54186;Eulmont;25066
54187;Euvezin;19942
54188;Faulx;23374
54189;Favières;20180
54190;Fécocourt;20280
54191;Fenneviller;19503
54192;Ferrières;23589
54193;Fey-en-Haye;N/A
54194;Fillières;24047
54195;Flainval;20899
54196;Flavigny-sur-Moselle;23463
54197;Fléville-devant-Nancy;25758
54198;Fléville-Lixières;21277
54199;Flin;19563
54200;Flirey;21343
54201;Fontenoy-la-Joûte;19808
54202;Fontenoy-sur-Moselle;25273
54203;Forcelles-Saint-Gorgon;22402
54204;Forcelles-sous-Gugney;N/A
54205;Foug;18807
54206;Fraimbois;20442
54207;Fraisnes-en-Saintois;21928
54208;Francheville;20773
54209;Franconville;N/A
54210;Fréménil;21235
54211;Frémonville;18524
54212;Fresnois-la-Montagne;23471
54213;Friauville;21953
54214;Frolois;22920
54215;Frouard;19830
54216;Froville;20260
54217;Gélacourt;20224
54218;Gélaucourt;N/A
54219;Gellenoncourt;N/A
54220;Gémonville;N/A
54221;Gerbécourt-et-Haplemont;22244
54222;Gerbéviller;19494
54223;Germiny;21884
54224;Germonville;23239
54225;Gézoncourt;23940
54226;Gibeaumeix;16988
54227;Giraumont;18477
54228;Giriviller;N/A
54229;Glonville;20006
54230;Gogney;N/A
54231;Gondrecourt-Aix;19853
54232;Gondreville;24093
54233;Gondrexon;N/A
54234;Gorcy;22333
54235;Goviller;20611
54236;Grand-Failly;21773
54237;Grimonviller;N/A
54238;Gripport;20667
54239;Griscourt;21379
54240;Grosrouvres;N/A
54241;Gugney;N/A
54242;Gye;21576
54243;Hablainville;18420
54244;Hagéville;23163
54245;Haigneville;N/A
54246;Halloville;N/A
54247;Hammeville;22805
54248;Hamonville;N/A
54249;Hannonville-Suzémont;20164
54250;Haraucourt;22481
54251;Harbouey;18849
54252;Haroué;21053
54253;Hatrize;21487
54254;Haucourt-Moulaine;20676
54255;Haudonville;N/A
54256;Haussonville;21171
54257;Heillecourt;24825
54258;Hénaménil;18126
54259;Herbéviller;19778
54260;Hériménil;21456
54261;Herserange;17335
54262;Hoéville;19576
54263;Homécourt;17620
54264;Houdelmont;20999
54265;Houdemont;26111
54266;Houdreville;21078
54268;Housséville;18971
54269;Hudiviller;24250
54270;Hussigny-Godbrange;22808
54271;Igney;22668
54272;Jaillon;22032
54273;Jarny;18963
54274;Jarville-la-Malgrange;17625
54275;Jaulny;20721
54276;Jeandelaincourt;19385
54277;Jeandelize;20252
54278;Jevoncourt;N/A
54279;Jezainville;22031
54280;Joeuf;16874
54281;Jolivet;22721
54282;Joppécourt;17423
54283;Jouaville;21213
54284;Joudreville;16800
54285;Juvrecourt;N/A
54286;Labry;20972
54287;Lachapelle;22714
54288;Lagney;21255
54289;Laître-sous-Amance;25816
54290;Laix;23309
54291;Laloeuf;23504
54292;Lamath;20736
54293;Landécourt;N/A
54294;Landremont;20990
54295;Landres;18804
54296;Laneuvelotte;23439
54297;Laneuveville-aux-Bois;20086
54298;Laneuveville-derrière-Foug;19080
54299;Laneuveville-devant-Bayon;19806
54300;Laneuveville-devant-Nancy;20530
54301;Lanfroicourt;22450
54302;Lantéfontaine;23512
54303;Laronxe;20374
54304;Laxou;20977
54305;Lay-Saint-Christophe;26899
54306;Lay-Saint-Remy;18546
54307;Lebeuville;20088
54308;Leintrey;20921
54309;Lemainville;21528
54310;Leménil-Mitry;N/A
54311;Lenoncourt;23215
54312;Lesménils;23698
54313;Létricourt;21268
54314;Lexy;24674
54315;Leyr;21528
54316;Limey-Remenauville;23817
54317;Lironville;20038
54318;Liverdun;21513
54320;Loisy;22248
54321;Longlaville;19576
54322;Longuyon;18669
54323;Longwy;17332
54324;Lorey;22685
54325;Loromontzey;18193
54326;Lubey;22474
54327;Lucey;22608
54328;Ludres;25120
54329;Lunéville;17547
54330;Lupcourt;26971
54331;Magnières;17896
54332;Maidières;22333
54333;Mailly-sur-Seille;20638
54334;Mairy-Mainville;20234
54335;Maixe;21379
54336;Maizières;23599
54337;Malavillers;21188
54338;Malleloy;22408
54339;Malzéville;21030
54340;Mamey;21776
54343;Mandres-aux-Quatre-Tours;17190
54344;Mangonville;20530
54345;Manoncourt-en-Vermois;23214
54346;Manoncourt-en-Woëvre;21201
54348;Manonville;21017
54349;Manonviller;20248
54350;Marainviller;20512
54351;Marbache;21021
54352;Maron;23609
54353;Mars-la-Tour;20634
54354;Marthemont;N/A
54355;Martincourt;N/A
54356;Mattexey;N/A
54357;Maxéville;16243
54358;Mazerulles;21828
54359;Méhoncourt;19415
54360;Ménil-la-Tour;22260
54362;Mercy-le-Bas;20088
54363;Mercy-le-Haut;22184
54364;Méréville;25700
54365;Merviller;18617
54366;Messein;21882
54367;Mexy;23912
54368;Mignéville;15390
54369;Millery;23454
54370;Minorville;20066
54371;Moineville;21907
54372;Moivrons;21380
54373;Moncel-lès-Lunéville;20390
54374;Moncel-sur-Seille;21200
54375;Montauville;22990
54376;Montenoy;23843
54377;Montigny;20643
54378;Montigny-sur-Chiers;22067
54379;Mont-l'Étroit;N/A
54380;Mont-le-Vignoble;22038
54381;Montreux;N/A
54382;Mont-Saint-Martin;16266
54383;Mont-sur-Meurthe;21421
54385;Morfontaine;23047
54386;Moriviller;N/A
54387;Morville-sur-Seille;20796
54388;Mouacourt;N/A
54389;Mouaville;18136
54390;Mousson;25703
54391;Moutiers;19046
54392;Moutrot;21601
54393;Moyen;17925
54394;Murville;23054
54395;Nancy;20198
54396;Neufmaisons;18554
54397;Neuves-Maisons;19931
54398;Neuviller-lès-Badonviller;N/A
54399;Neuviller-sur-Moselle;19646
54400;Nomeny;21316
54401;Nonhigny;18861
54402;Norroy-le-Sec;20812
54403;Norroy-lès-Pont-à-Mousson;24029
54404;Noviant-aux-Prés;18996
54405;Ochey;19528
54406;Ogéviller;17307
54407;Ognéville;20356
54408;Olley;20474
54409;Omelmont;23453
54410;Onville;21712
54411;Ormes-et-Ville;24516
54412;Othe;N/A
54413;Ozerailles;20462
54414;Pagney-derrière-Barine;21086
54415;Pagny-sur-Moselle;21147
54416;Pannes;20184
54417;Parey-Saint-Césaire;23642
54418;Parroy;19282
54419;Parux;N/A
54420;Petit-Failly;N/A
54421;Petitmont;18827
54422;Pettonville;N/A
54423;Pexonne;17582
54424;Phlin;N/A
54425;Piennes;16905
54426;Pierre-la-Treiche;21840
54427;Pierre-Percée;N/A
54428;Pierrepont;19869
54429;Pierreville;24602
54430;Pompey;18924
54431;Pont-à-Mousson;19144
54432;Pont-Saint-Vincent;20001
54433;Port-sur-Seille;26801
54434;Praye;22135
54435;Prény;22002
54436;Preutin-Higny;22499
54437;Pulligny;22230
54438;Pulney;N/A
54439;Pulnoy;22277
54440;Puxe;19162
54441;Puxieux;20274
54442;Quevilloncourt;22673
54443;Raon-lès-Leau;N/A
54444;Raucourt;23105
54445;Raville-sur-Sânon;19908
54446;Réchicourt-la-Petite;N/A
54447;Réclonville;N/A
54449;Rehainviller;22265
54450;Reherrey;18517
54451;Réhon;21285
54452;Reillon;N/A
54453;Rembercourt-sur-Mad;22495
54455;Remenoville;18393
54456;Réméréville;23442
54457;Remoncourt;N/A
54458;Repaix;24710
54459;Richardménil;24794
54460;Rogéville;21440
54461;Romain;N/A
54462;Rosières-aux-Salines;21259
54463;Rosières-en-Haye;22373
54464;Rouves;19800
54465;Roville-devant-Bayon;21409
54466;Royaumeix;20755
54467;Rozelieures;19724
54468;Saffais;21868
54469;Saint-Ail;23772
54470;Saint-Baussant;N/A
54471;Saint-Boingt;N/A
54472;Saint-Clément;19493
54473;Saint-Firmin;21437
54474;Sainte-Geneviève;22696
54475;Saint-Germain;21523
54476;Saint-Jean-lès-Longuyon;20125
54477;Saint-Julien-lès-Gorze;21198
54478;Saint-Marcel;20739
54479;Saint-Mard;N/A
54480;Saint-Martin;N/A
54481;Saint-Maurice-aux-Forges;21520
54482;Saint-Max;20231
54483;Saint-Nicolas-de-Port;20834
54484;Sainte-Pôle;19654
54485;Saint-Pancré;21301
54486;Saint-Remimont;23388
54487;Saint-Rémy-aux-Bois;N/A
54488;Saint-Sauveur;N/A
54489;Saint-Supplet;21739
54490;Saizerais;22688
54491;Sancy;22442
54492;Sanzey;19766
54493;Saulnes;20617
54494;Saulxerotte;18988
54495;Saulxures-lès-Nancy;23400
54496;Saulxures-lès-Vannes;19357
54497;Saxon-Sion;N/A
54498;Seichamps;22984
54499;Seicheprey;22024
54500;Selaincourt;22846
54501;Seranville;19556
54502;Serres;19348
54504;Serrouville;22299
54505;Sexey-aux-Forges;22572
54506;Sexey-les-Bois;23316
54507;Sionviller;24906
54508;Sivry;23638
54509;Sommerviller;21939
54510;Sornéville;24778
54511;Sponville;21220
54512;Tanconville;19018
54513;Tantonville;20977
54514;Tellancourt;23036
54515;Thélod;23307
54516;They-sous-Vaudemont;N/A
54517;Thézey-Saint-Martin;20565
54518;Thiaucourt-Regniéville;18913
54519;Thiaville-sur-Meurthe;18939
54520;Thiébauménil;21109
54521;Thil;21500
54522;Thorey-Lyautey;21614
54523;Thuilley-aux-Groseilles;22018
54524;Thumeréville;N/A
54525;Tiercelet;30266
54526;Tomblaine;18937
54527;Tonnoy;23736
54528;Toul;17690
54529;Tramont-Émy;N/A
54530;Tramont-Lassus;N/A
54531;Tramont-Saint-André;N/A
54532;Tremblecourt;19040
54533;Trieux;19882
54534;Trondes;20802
54535;Tronville;24380
54536;Tucquegnieux;19222
54537;Ugny;26539
54538;Uruffe;18002
54539;Vacqueville;18515
54540;Val-et-Châtillon;15431
54541;Valhey;21900
54542;Valleroy;20463
54543;Vallois;19773
54544;Vandelainville;22433
54545;Vandeléville;19488
54546;Vandières;22125
54547;Vandoeuvre-lès-Nancy;17048
54548;Vannes-le-Châtel;18444
54549;Varangéville;20262
54550;Vathiménil;20024
54551;Vaucourt;N/A
54552;Vaudémont;N/A
54553;Vaudeville;21477
54554;Vaudigny;N/A
54555;Vaxainville;N/A
54556;Vého;20897
54557;Velaine-en-Haye;28551
54558;Velaine-sous-Amance;21307
54559;Velle-sur-Moselle;25477
54560;Veney;N/A
54561;Vennezey;N/A
54562;Verdenal;18331
54563;Vézelise;19329
54564;Viéville-en-Haye;20967
54565;Vigneulles;22424
54566;Vilcey-sur-Trey;20132
54567;Villacourt;20359
54568;Ville-au-Montois;20880
54569;Ville-au-Val;20194
54570;Villecey-sur-Mad;20913
54571;Ville-en-Vermois;26459
54572;Ville-Houdlémont;24733
54573;Villers-en-Haye;20544
54574;Villers-la-Chèvre;29496
54575;Villers-la-Montagne;26281
54576;Villers-le-Rond;25248
54577;Villers-lès-Moivrons;21374
54578;Villers-lès-Nancy;24351
54579;Villers-sous-Prény;21182
54580;Villerupt;19559
54581;Ville-sur-Yron;23105
54582;Villette;20220
54583;Villey-le-Sec;24750
54584;Villey-Saint-Étienne;23774
54585;Virecourt;22043
54586;Viterne;21502
54587;Vitrey;21325
54588;Vitrimont;22181
54589;Vittonville;23086
54590;Viviers-sur-Chiers;21268
54591;Voinémont;21601
54592;Vroncourt;22381
54593;Waville;20866
54594;Xammes;20095
54595;Xermaménil;21751
54596;Xeuilley;22307
54597;Xirocourt;20837
54598;Xivry-Circourt;18571
54599;Xonville;20026
54600;Xousse;19848
54601;Xures;18778
54602;Han-devant-Pierrepont;21514
55001;Abainville;19374
55002;Abaucourt-Hautecourt;N/A
55004;Aincreville;N/A
55005;Amanty;N/A
55007;Ambly-sur-Meuse;21332
55008;Amel-sur-l'Étang;19247
55009;Ancemont;20662
55010;Ancerville;20178
55011;Andernay;20564
55012;Apremont-la-Forêt;18763
55013;Arrancy-sur-Crusne;21456
55014;Aubréville;19950
55015;Aulnois-en-Perthois;20231
55017;Autrécourt-sur-Aire;18587
55018;Autréville-Saint-Lambert;N/A
55021;Avillers-Sainte-Croix;N/A
55022;Avioth;22654
55023;Avocourt;20681
55024;Azannes-et-Soumazannes;20650
55025;Baâlon;18390
55026;Badonvilliers-Gérauvilliers;19515
55027;Bannoncourt;20338
55028;Bantheville;19031
55029;Bar-le-Duc;19050
55030;Baudignécourt;N/A
55031;Baudonvilliers;22276
55032;Baudrémont;N/A
55033;Baulny;N/A
55034;Bazeilles-sur-Othain;21570
55035;Bazincourt-sur-Saulx;22498
55036;Beauclair;N/A
55037;Beaufort-en-Argonne;21551
55038;Beaulieu-en-Argonne;N/A
55039;Beaumont-en-Verdunois;N/A
55040;Beausite;18883
55041;Behonne;23088
55042;Belleray;21175
55043;Belleville-sur-Meuse;20149
55044;Belrain;N/A
55045;Belrupt-en-Verdunois;22342
55046;Beney-en-Woëvre;19834
55047;Béthelainville;18189
55048;Béthincourt;N/A
55049;Beurey-sur-Saulx;18654
55050;Bezonvaux;N/A
55051;Biencourt-sur-Orge;17074
55053;Billy-sous-Mangiennes;18266
55054;Bislée;N/A
55055;Blanzée;N/A
55057;Boinville-en-Woëvre;N/A
55058;Boncourt-sur-Meuse;20538
55059;Bonnet;18792
55060;Bonzée;21793
55061;Le Bouchon-sur-Saulx;17208
55062;Bouconville-sur-Madt;18390
55063;Bouligny;17391
55064;Bouquemont;17211
55065;Boureuilles;21724
55066;Bovée-sur-Barboure;19804
55067;Boviolles;N/A
55068;Brabant-en-Argonne;19253
55069;Brabant-le-Roi;21211
55070;Brabant-sur-Meuse;19895
55071;Brandeville;15809
55072;Braquis;21506
55073;Bras-sur-Meuse;22322
55075;Brauvilliers;17130
55076;Bréhéville;15720
55077;Breux;20044
55078;Brieulles-sur-Meuse;17882
55079;Brillon-en-Barrois;21800
55080;Brixey-aux-Chanoines;N/A
55081;Brizeaux;N/A
55082;Brocourt-en-Argonne;N/A
55083;Brouennes;20225
55084;Broussey-en-Blois;N/A
55085;Broussey-Raulecourt;21608
55087;Bure;N/A
55088;Burey-en-Vaux;20790
55089;Burey-la-Côte;N/A
55093;Buxières-sous-les-Côtes;21685
55094;Buzy-Darmont;17657
55095;Cesse;18589
55096;Chaillon;19612
55097;Chalaines;20167
55099;Champneuville;19933
55100;Champougny;20796
55101;Chardogne;22497
55102;Charny-sur-Meuse;22005
55103;Charpentry;N/A
55104;Chassey-Beaupré;N/A
55105;Châtillon-sous-les-Côtes;20754
55106;Chattancourt;19837
55107;Chaumont-devant-Damvillers;N/A
55108;Chaumont-sur-Aire;20926
55109;Chauvency-le-Château;20415
55110;Chauvency-Saint-Hubert;19399
55111;Chauvoncourt;20976
55113;Cheppy;18794
55114;Chonville-Malaumont;20311
55115;Cierges-sous-Montfaucon;N/A
55116;Le Claon;N/A
55117;Clermont-en-Argonne;18961
55118;Cléry-le-Grand;N/A
55119;Cléry-le-Petit;19930
55120;Combles-en-Barrois;23594
55121;Combres-sous-les-Côtes;20598
55122;Commercy;16672
55123;Les Hauts-de-Chée;20619
55124;Consenvoye;19666
55125;Contrisson;19791
55127;Courcelles-en-Barrois;N/A
55128;Courcelles-sur-Aire;N/A
55129;Courouvre;N/A
55132;Cousances-les-Forges;19009
55133;Couvertpuis;N/A
55134;Couvonges;21938
55137;Cuisy;N/A
55138;Culey;20882
55139;Cumières-le-Mort-Homme;N/A
55140;Cunel;N/A
55141;Dagonville;N/A
55142;Dainville-Bertheléville;18680
55143;Damloup;22939
55144;Dammarie-sur-Saulx;19022
55145;Damvillers;16628
55146;Dannevoux;16701
55148;Delouze-Rosières;18078
55149;Delut;17655
55150;Demange-aux-Eaux;18225
55153;Dieppe-sous-Douaumont;21669
55154;Dieue-sur-Meuse;19766
55155;Dombasle-en-Argonne;20318
55156;Dombras;18002
55157;Dommartin-la-Montagne;N/A
55158;Dommary-Baroncourt;17912
55159;Dompcevrin;19037
55160;Dompierre-aux-Bois;N/A
55162;Domremy-la-Canne;N/A
55163;Doncourt-aux-Templiers;N/A
55164;Douaumont;N/A
55165;Doulcon;19966
55166;Dugny-sur-Meuse;21010
55167;Dun-sur-Meuse;17058
55168;Duzey;N/A
55169;Écouviez;22535
55170;Écurey-en-Verdunois;16775
55171;Eix;20463
55172;Les Éparges;N/A
55173;Épiez-sur-Meuse;N/A
55174;Épinonville;N/A
55175;Érize-la-Brûlée;20802
55177;Érize-la-Petite;N/A
55178;Érize-Saint-Dizier;20512
55179;Erneville-aux-Bois;22085
55180;Esnes-en-Argonne;21706
55181;Étain;18048
55182;Éton;19528
55183;Étraye;N/A
55184;Euville;19030
55185;Èvres;20166
55186;Fains-Véel;22158
55188;Flassigny;N/A
55189;Fleury-devant-Douaumont;N/A
55191;Foameix-Ornel;23165
55192;Fontaines-Saint-Clair;N/A
55193;Forges-sur-Meuse;20091
55194;Foucaucourt-sur-Thabas;N/A
55195;Fouchères-aux-Bois;20358
55196;Frémeréville-sous-les-Côtes;19326
55197;Fresnes-au-Mont;22538
55198;Fresnes-en-Woëvre;19382
55199;Froidos;N/A
55200;Fromeréville-les-Vallons;21692
55201;Fromezey;N/A
55202;Futeau;20776
55204;Génicourt-sur-Meuse;17977
55206;Gercourt-et-Drillancourt;18437
55207;Géry;N/A
55208;Gesnes-en-Argonne;N/A
55210;Gimécourt;N/A
55211;Gincrey;N/A
55212;Girauvoisin;N/A
55214;Givrauval;21222
55215;Gondrecourt-le-Château;18199
55216;Gouraincourt;N/A
55217;Goussaincourt;16351
55218;Gremilly;N/A
55219;Grimaucourt-en-Woëvre;N/A
55220;Grimaucourt-près-Sampigny;N/A
55221;Guerpont;21110
55222;Gussainville;N/A
55224;Haironville;20818
55225;Halles-sous-les-Côtes;18481
55226;Han-lès-Juvigny;19767
55228;Hannonville-sous-les-Côtes;18621
55229;Han-sur-Meuse;21353
55232;Harville;19873
55236;Haudainville;21934
55237;Haudiomont;18760
55239;Haumont-près-Samogneux;N/A
55241;Heippes;N/A
55242;Hennemont;21735
55243;Herbeuville;20292
55244;Herméville-en-Woëvre;17492
55245;Heudicourt-sous-les-Côtes;20334
55246;Hévilliers;19942
55247;Horville-en-Ornois;N/A
55248;Houdelaincourt;18838
55250;Inor;17651
55251;Ippécourt;19596
55252;Iré-le-Sec;19889
55253;Les Islettes;18110
55254;Les Trois-Domaines;15644
55255;Jametz;17814
55256;Jonville-en-Woëvre;17438
55257;Jouy-en-Argonne;N/A
55258;Geville;18372
55260;Julvécourt;N/A
55261;Juvigny-en-Perthois;18857
55262;Juvigny-sur-Loison;19793
55263;Koeur-la-Grande;22767
55264;Koeur-la-Petite;20155
55265;Labeuville;18798
55266;Lachalade;N/A
55267;Lachaussée;19861
55268;Lacroix-sur-Meuse;19309
55269;Lahaymeix;N/A
55270;Lahayville;N/A
55271;Laheycourt;21207
55272;Laimont;21497
55274;Lamorville;18514
55275;Lamouilly;N/A
55276;Landrecourt-Lempire;20624
55278;Laneuville-au-Rupt;18997
55279;Laneuville-sur-Meuse;19313
55280;Lanhères;N/A
55281;Latour-en-Woëvre;N/A
55282;Lavallée;N/A
55284;Lavincourt;N/A
55285;Lavoye;20319
55286;Lemmes;19309
55288;Lérouville;19069
55289;Levoncourt;N/A
55290;Lignières-sur-Aire;N/A
55291;Ligny-en-Barrois;18221
55292;Liny-devant-Dun;20241
55293;Lion-devant-Dun;20069
55295;Lisle-en-Barrois;N/A
55296;L'Isle-en-Rigault;20459
55297;Lissey;15288
55298;Loisey;20453
55299;Loison;16085
55300;Longeaux;20863
55301;Longchamps-sur-Aire;21446
55302;Longeville-en-Barrois;20890
55303;Loupmont;N/A
55304;Louppy-le-Château;19842
55306;Louppy-sur-Loison;18706
55307;Louvemont-Côte-du-Poivre;N/A
55310;Luzy-Saint-Martin;14973
55311;Maizeray;N/A
55312;Maizey;22329
55313;Malancourt;N/A
55315;Mandres-en-Barrois;17136
55316;Mangiennes;18516
55317;Manheulles;18957
55320;Marchéville-en-Woëvre;N/A
55321;Marre;21836
55322;Marson-sur-Barboure;N/A
55323;Martincourt-sur-Meuse;N/A
55324;Marville;18252
55325;Maucourt-sur-Orne;N/A
55326;Maulan;21338
55327;Mauvages;19262
55328;Maxey-sur-Vaise;18133
55329;Mécrin;17976
55330;Méligny-le-Grand;19919
55331;Méligny-le-Petit;N/A
55332;Menaucourt;20981
55333;Ménil-aux-Bois;N/A
55334;Ménil-la-Horgne;22510
55335;Ménil-sur-Saulx;19043
55336;Merles-sur-Loison;20184
55338;Milly-sur-Bradon;17314
55339;Mogeville;N/A
55340;Mognéville;19806
55341;Moirey-Flabas-Crépion;20833
55343;Montblainville;N/A
55344;Montbras;N/A
55345;Mont-devant-Sassey;19126
55346;Montfaucon-d'Argonne;18195
55347;Les Monthairons;19618
55348;Montiers-sur-Saulx;17380
55349;Montigny-devant-Sassey;20203
55350;Montigny-lès-Vaucouleurs;N/A
55351;Montmédy;18902
55352;Montplonne;21047
55353;Montsec;N/A
55355;Montzéville;19838
55356;Moranville;20379
55357;Morgemoulin;17270
55358;Chanteraine;23448
55359;Morley;21264
55360;Mouilly;18873
55361;Moulainville;22511
55362;Moulins-Saint-Hubert;19114
55363;Moulotte;N/A
55364;Mouzay;19132
55365;Murvaux;18739
55366;Val-d'Ornain;22247
55367;Muzeray;21094
55368;Naives-en-Blois;20070
55369;Naives-Rosières;21720
55370;Naix-aux-Forges;18863
55371;Nançois-le-Grand;N/A
55372;Nançois-sur-Ornain;21324
55373;Nant-le-Grand;N/A
55374;Nant-le-Petit;N/A
55375;Nantillois;N/A
55376;Nantois;N/A
55377;Nepvant;N/A
55378;Nettancourt;19155
55379;Le Neufour;N/A
55380;Neuville-en-Verdunois;N/A
55381;Neuville-lès-Vaucouleurs;19681
55382;Neuville-sur-Ornain;20290
55383;Neuvilly-en-Argonne;20485
55384;Nicey-sur-Aire;21053
55385;Nixéville-Blercourt;22370
55386;Nonsard-Lamarche;19987
55387;Nouillonpont;20742
55388;Noyers-Auzécourt;19223
55389;Nubécourt;18701
55391;Olizy-sur-Chiers;17631
55394;Ornes;N/A
55395;Osches;N/A
55396;Ourches-sur-Meuse;20061
55397;Pagny-la-Blanche-Côte;17868
55398;Pagny-sur-Meuse;19391
55399;Pareid;21578
55400;Parfondrupt;N/A
55401;Les Paroches;21182
55403;Peuvillers;N/A
55404;Pierrefitte-sur-Aire;20679
55405;Pillon;19412
55406;Pintheville;20550
55407;Pont-sur-Meuse;19239
55408;Pouilly-sur-Meuse;18965
55409;Pretz-en-Argonne;N/A
55410;Quincy-Landzécourt;21107
55411;Rambluzin-et-Benoite-Vaux;N/A
55412;Rambucourt;17284
55414;Rancourt-sur-Ornain;18978
55415;Ranzières;N/A
55416;Rarécourt;18308
55419;Récicourt;18951
55420;Récourt-le-Creux;N/A
55421;Reffroy;N/A
55422;Regnéville-sur-Meuse;N/A
55423;Rembercourt-Sommaisne;20567
55424;Remennecourt;N/A
